First_Author,cohort_id,Publication_Title,Publication_Year,Journal,DOI,System,Q_L.s,Velocity_m.s,Flow_Category,Decay_Method,Mesh_Size_Category,Setting,Biome,Manipulation,LULC_Category,Light_Category,Detritus_Type,Detritus_Condition,Detritus_Species,Time_Series_ID,Meas_Day,Start_Year,Start_Month,Start_Day,Temperature_C,pH,Cond_uS.cm,DOC_mg.L,Water_SRP_ug.L,Water_TP_ug.L,Water_NO3_ug.L,Water_NH4_ug.L,Water_DIN_ug.L,Water_TN_ug.L,Mass_per_remaining,Initial_Mass_g,AFDM_DM_ratio,k,Remain_Mass_Category,Tannin_per,Total_Phenolics_per,Lignin_per,Cellulose_per,Hemicellulose_per,C_per,N_per,P_per,CN_ratio,CP_ratio,NP_ratio,Ergosterol_ug.g,Component_Mass_Category,Geog_Locale,Altitude_m,Latitude,Longitude,Sample_Size,LULC_Quantified,Inverts_AddInfo,Microbes_AddInfo,CNPFluxes_AddInfo,C_method,N_method,P_method,CNP_Ratio_Type,Notes,Mass_prop,log_mass_rem
Mathuriau,333,Breakdown of leaf litter in a neotropical stream,2002,Journal of the North American Benthological Society,10.2307/1468477,stream,500,NA,NA,litter_bag,7,field,Tropical seasonal forest/savanna,NA,NA,NA,leaves,senesced,Clidemia sp,2,10,1999,8,1,22.75,6.55,46.5,NA,22.6,NA,125,NA,NA,NA,81.65209711,7,NA,0.0235,afdm,NA,NA,NA,NA,NA,NA,1.30876494,NA,NA,NA,NA,273.6276942,afdm,Cabuyal stream. Cauca region. SW Colombia,1500,3.3166667,-76.88333333333334,3,n,y,y,n,ea,ea,NA,molar,NA,0.8165209711,4.402467503226263
Mathuriau,333,Breakdown of leaf litter in a neotropical stream,2002,Journal of the North American Benthological Society,10.2307/1468477,stream,500,NA,NA,litter_bag,7,field,Tropical seasonal forest/savanna,NA,NA,NA,leaves,senesced,Clidemia sp,2,16,1999,8,1,22.75,6.55,46.5,NA,22.6,NA,125,NA,NA,NA,80.87020782,7,NA,0.0235,afdm,NA,NA,NA,NA,NA,NA,1.631474104,NA,NA,NA,NA,509.4617484,afdm,Cabuyal stream. Cauca region. SW Colombia,1500,3.3166667,-76.88333333333334,3,n,y,y,n,ea,ea,NA,molar,NA,0.8087020782000001,4.3928454969078174
Mathuriau,333,Breakdown of leaf litter in a neotropical stream,2002,Journal of the North American Benthological Society,10.2307/1468477,stream,500,NA,NA,litter_bag,7,field,Tropical seasonal forest/savanna,NA,NA,NA,leaves,senesced,Clidemia sp,2,23,1999,8,1,22.75,6.55,46.5,NA,22.6,NA,125,NA,NA,NA,63.16504749,7,NA,0.0235,afdm,NA,NA,NA,NA,NA,NA,1.792828685,NA,NA,NA,NA,164.342324,afdm,Cabuyal stream. Cauca region. SW Colombia,1500,3.3166667,-76.88333333333334,3,n,y,y,n,ea,ea,NA,molar,NA,0.6316504749,4.145751102122136
Mathuriau,333,Breakdown of leaf litter in a neotropical stream,2002,Journal of the North American Benthological Society,10.2307/1468477,stream,500,NA,NA,litter_bag,7,field,Tropical seasonal forest/savanna,NA,NA,NA,leaves,senesced,Clidemia sp,2,29,1999,8,1,22.75,6.55,46.5,NA,22.6,NA,125,NA,NA,NA,44.65024062,7,NA,0.0235,afdm,NA,NA,NA,NA,NA,NA,1.828685259,NA,NA,NA,NA,157.416693,afdm,Cabuyal stream. Cauca region. SW Colombia,1500,3.3166667,-76.88333333333334,3,n,y,y,n,ea,ea,NA,molar,NA,0.4465024062,3.7988596963337433
Mathuriau,333,Breakdown of leaf litter in a neotropical stream,2002,Journal of the North American Benthological Society,10.2307/1468477,stream,500,NA,NA,litter_bag,7,field,Tropical seasonal forest/savanna,NA,NA,NA,leaves,senesced,Clidemia sp,2,36,1999,8,1,22.75,6.55,46.5,NA,22.6,NA,125,NA,NA,NA,39.23721634,7,NA,0.0235,afdm,NA,NA,NA,NA,NA,NA,1.954183267,NA,NA,NA,NA,125.7618453,afdm,Cabuyal stream. Cauca region. SW Colombia,1500,3.3166667,-76.88333333333334,3,n,y,y,n,ea,ea,NA,molar,NA,0.39237216340000003,3.6696256928332436
Mathuriau,333,Breakdown of leaf litter in a neotropical stream,2002,Journal of the North American Benthological Society,10.2307/1468477,stream,500,NA,NA,litter_bag,7,field,Tropical seasonal forest/savanna,NA,NA,NA,leaves,senesced,Clidemia sp,2,43,1999,8,1,22.75,6.55,46.5,NA,22.6,NA,125,NA,NA,NA,27.98147113,7,NA,0.0235,afdm,NA,NA,NA,NA,NA,NA,1.59561753,NA,NA,NA,NA,88.22202423,afdm,Cabuyal stream. Cauca region. SW Colombia,1500,3.3166667,-76.88333333333334,3,n,y,y,n,ea,ea,NA,molar,NA,0.2798147113,3.33154254576796
Mehring,334,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,1032.430528,0.580780163,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Acer rubrum var trilobum,1,0,2006,2,4,7.12,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,100,8.856000801,0.949851199,NA,afdm,NA,NA,14.98203507,20.08,10.52,50.04333333,0.965121578,0.038416114,60.48662212,3359.162389,11.3648976,NA,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,Values for lignin in Table 2 of the paper are incorrect!,1,4.605170185988092
Mehring,334,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,257.116544,0.162304381,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Acer rubrum var trilobum,1,6,2006,2,4,9.516190476,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,83.84754325,8.856000801,0.915313567,NA,afdm,NA,NA,19.78464794,20.74514787,10.59903135,50.91666667,0.998617363,0.036538327,59.47794833,3593.432592,12.36366938,115.1843518,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,"review1: excluded all data points after drying (from day 173, asked Andrew to be sure) and data points where no CNP are available",0.8384754325,4.429000188495917
Mehring,334,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,141.867168,0.09407861,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Acer rubrum var trilobum,1,36,2006,2,4,21.94133333,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,72.353078729999993,8.856000801,0.870677438,NA,afdm,NA,NA,36.37318138,16.47568767,11.50091268,50.78,1.189492769,0.037045268,49.79961877,3534.745515,14.52532953,138.9919447,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,0.7235307873,4.281558005454781
Mehring,334,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,32.847488,0.02459145,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Acer rubrum var trilobum,1,62,2006,2,4,18.82142857,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,63.55343822,8.856000801,0.816803835,NA,afdm,NA,NA,27.14675197,17.26929968,9.707329253,51.7,1.39336153,0.041127707,43.28344855,3241.56134,15.32590922,184.7937592,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,0.6355343821999999,4.151881098768351
Mehring,335,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,1032.430528,0.580780163,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Nyssa ogeche,2,0,2006,2,4,7.12,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,100,8.883719677,0.946386884,NA,afdm,NA,NA,9.656022551,19.07261719,13.04555039,48.67333333,1.041234311,0.038157582,54.530282390000004,3289.337567,12.34424572,NA,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,1,4.605170185988092
Mehring,335,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,257.116544,0.162304381,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Nyssa ogeche,2,6,2006,2,4,9.516190476,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,75.83674803,8.883719677,0.887987948,NA,afdm,NA,NA,18.61825305,24.41281238,13.80460958,49.04333333,1.234336247,0.038591755,46.34913417,3277.054375,14.46891221,116.0230827,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,0.7583674803,4.328582977676155
Mehring,335,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,141.867168,0.09407861,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Nyssa ogeche,2,36,2006,2,4,21.94133333,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,54.65383615,8.883719677,0.835391012,NA,afdm,NA,NA,36.48104373,22.09924495,17.09933693,50.61,1.87311213,0.048399838,31.5186559,2696.439193,17.50720439,430.6865159,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,0.5465383615,4.001019407035489
Mehring,335,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,32.847488,0.02459145,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Nyssa ogeche,2,62,2006,2,4,18.82142857,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,44.09362438,8.883719677,0.821222017,NA,afdm,NA,NA,29.63566314,23.73444243,11.22063059,51.56333333,1.679427747,0.047958213,35.8158109,2772.529593,15.84146207,282.8070901,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,0.4409362438,3.7863152001191924
Mehring,336,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,1032.430528,0.580780163,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Quercus nigra,3,0,2006,2,4,7.12,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,100,8.883719677,0.96301856,NA,afdm,NA,NA,15.2338473,22.75735882,12.72843968,50.57,0.834973077,0.021239556,70.65056008,6139.679655,17.78377531,NA,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,1,4.605170185988092
Mehring,336,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,257.116544,0.162304381,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Quercus nigra,3,6,2006,2,4,9.516190476,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,91.98383178,8.972119374,0.964043034,NA,afdm,NA,NA,17.50499774,23.79286901,11.95996308,50.29666667,0.829256028,0.018003809,70.75313607,7203.988283,20.83632694,50.43089496,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,0.9198383178,4.52161282008295
Mehring,336,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,141.867168,0.09407861,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Quercus nigra,3,36,2006,2,4,21.94133333,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,84.69880288,8.972119374,0.949805022,NA,afdm,NA,NA,22.54305603,22.56499057,12.15682324,49.98,0.846946671,0.015794496,68.83912068,8159.972352,24.25756663,89.4243086,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,0.8469880288,4.439101467909958
Mehring,336,Leaf litter nutrient uptake in an intermittent blackwater river: influence of tree species and associated biotic and abiotic drivers,2015,Functional Ecology,10.1111/1365-2435.12399,stream,32.847488,0.02459145,slow,litter_bag,5,field,Woodland/shrubland,NA,forest,NA,leaves,senesced,Quercus nigra,3,62,2006,2,4,18.82142857,6.82,60.4,10.76,7.21,28.92,9.29,26.88,NA,562.38,80.72759071,8.972119374,0.944048713,NA,afdm,NA,NA,18.20973792,24.31367117,11.69065375,51.79666667,0.952975678,0.01593704,63.40377605,8380.932778,27.0502382,108.3200862,afdm,"Little River, Hwy 32 E & Pate Road, Georgia",107,31.692695,-83.702681,5,n,n,y,y,ea,ea,colorimetry,molar,NA,0.8072759071,4.391080409161267
Menendez,337,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,forest,NA,leaves,fresh,Phragmites australis,1,0,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,100,3,NA,0.0038,afdm,NA,NA,NA,NA,NA,NA,3.43,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,CaCO3 precipitation. temperature provided as a range,1,4.605170185988092
Menendez,337,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,forest,NA,leaves,fresh,Phragmites australis,1,3,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,88.94,3,NA,0.0038,afdm,NA,NA,NA,NA,NA,NA,3.03,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.8894,4.48796198508255
Menendez,337,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,forest,NA,leaves,fresh,Phragmites australis,1,15,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,85.02,3,NA,0.0038,afdm,NA,NA,NA,NA,NA,NA,2.51,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.8502,4.442886522930644
Menendez,337,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,forest,NA,leaves,fresh,Phragmites australis,1,30,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,79.6,3,NA,0.0038,afdm,NA,NA,NA,NA,NA,NA,2.48,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.7959999999999999,4.377014092850337
Menendez,338,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,1,field,NA,NA,forest,NA,leaves,fresh,Phragmites australis,2,0,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,100,3,NA,0.0046,afdm,NA,NA,NA,NA,NA,NA,3.43,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,1,4.605170185988092
Menendez,338,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,1,field,NA,NA,forest,NA,leaves,fresh,Phragmites australis,2,3,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,89.16,3,NA,0.0046,afdm,NA,NA,NA,NA,NA,NA,3.24,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.8916,4.490432508517668
Menendez,338,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,1,field,NA,NA,forest,NA,leaves,fresh,Phragmites australis,2,15,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,91.48,3,NA,0.0046,afdm,NA,NA,NA,NA,NA,NA,2.47,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.9148000000000001,4.516120369154581
Menendez,338,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,1,field,NA,NA,forest,NA,leaves,fresh,Phragmites australis,2,30,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,82.21,3,NA,0.0046,afdm,NA,NA,NA,NA,NA,NA,2.32,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.8220999999999999,4.409276949164042
Menendez,339,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,forest,NA,leaves,senesced,Populus nigra,3,0,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,100,3,NA,0.0104,afdm,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,1,4.605170185988092
Menendez,339,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,forest,NA,leaves,senesced,Populus nigra,3,3,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,56.56,3,NA,0.0104,afdm,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.5656,4.0353020215883175
Menendez,339,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,forest,NA,leaves,senesced,Populus nigra,3,15,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,48.66,3,NA,0.0104,afdm,NA,NA,NA,NA,NA,NA,1.38,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.4866,3.8848573373553763
Menendez,339,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,forest,NA,leaves,senesced,Populus nigra,3,30,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,46.51,3,NA,0.0104,afdm,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.46509999999999996,3.839667343236006
Menendez,340,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,1,field,NA,NA,forest,NA,leaves,senesced,Populus nigra,4,0,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,100,3,NA,0.0057,afdm,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,1,4.605170185988092
Menendez,340,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,1,field,NA,NA,forest,NA,leaves,senesced,Populus nigra,4,3,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,57.37,3,NA,0.0057,afdm,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.5737,4.04952151861378
Menendez,340,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,1,field,NA,NA,forest,NA,leaves,senesced,Populus nigra,4,15,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,57.19,3,NA,0.0057,afdm,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.5719,4.046379057927225
Menendez,340,Comparison of Leaf Decomposition in Two Mediterranean Rivers: a Large Eutrophic River and an Oligotrophic Stream (S Catalonia. NE Spain),2001,International Review of Hydrobiology,10.1002/1522-2632(200107)86:4/5<475::AID-IROH475>3.0.CO;2-5,stream,NA,NA,NA,litter_bag,1,field,NA,NA,forest,NA,leaves,senesced,Populus nigra,4,30,1999,11,19,11.85,7.9,551,NA,20.13,NA,147.07,NA,NA,NA,66.47,3,NA,0.0057,afdm,NA,NA,NA,NA,NA,NA,1.12,NA,NA,NA,NA,NA,dm,Senia stream.Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,NA,NA,NA,0.6647,4.19675071805349
Menendez,346,Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability,2003,Hydrobiologia,10.1023/A:1025462708460,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,NA,NA,leaves,senesced,Populus alba,1,0,1999,11,19,9.8,8,554,NA,18.6,NA,147.07,NA,NA,NA,100,3,NA,0.009,afdm,NA,NA,NA,NA,NA,NA,1.651162791,NA,NA,NA,NA,NA,dm,Senia stream. Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,ea,NA,"Paper does not give digest method for P, and P not reported, but reports that C,N,P were all analyzed on EA",1,4.605170185988092
Menendez,346,Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability,2003,Hydrobiologia,10.1023/A:1025462708460,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,NA,NA,leaves,senesced,Populus alba,1,3,1999,11,19,9.8,8,554,NA,18.6,NA,147.07,NA,NA,NA,73.68421053,3,NA,0.009,afdm,NA,NA,NA,NA,NA,NA,2.465116279,NA,NA,NA,NA,NA,dm,Senia stream. Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,ea,NA,NA,0.7368421053,4.2997885364869095
Menendez,346,Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability,2003,Hydrobiologia,10.1023/A:1025462708460,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,NA,NA,leaves,senesced,Populus alba,1,15,1999,11,19,9.8,8,554,NA,18.6,NA,147.07,NA,NA,NA,70,3,NA,0.009,afdm,NA,NA,NA,NA,NA,NA,1.604651163,NA,NA,NA,NA,NA,dm,Senia stream. Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,ea,NA,NA,0.7,4.248495242049359
Menendez,346,Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability,2003,Hydrobiologia,10.1023/A:1025462708460,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,NA,NA,leaves,senesced,Populus alba,1,30,1999,11,19,9.8,8,554,NA,18.6,NA,147.07,NA,NA,NA,61.05263158,3,NA,0.009,afdm,NA,NA,NA,NA,NA,NA,2.023255814,NA,NA,NA,NA,NA,dm,Senia stream. Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,ea,NA,NA,0.6105263158,4.1117363049512115
Menendez,346,Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability,2003,Hydrobiologia,10.1023/A:1025462708460,stream,NA,NA,NA,litter_bag,0.1,field,NA,NA,NA,NA,leaves,senesced,Populus alba,1,90,1999,11,19,9.8,8,554,NA,18.6,NA,147.07,NA,NA,NA,42.63157895,3,NA,0.009,afdm,NA,NA,NA,NA,NA,NA,3.069767442,NA,NA,NA,NA,NA,dm,Senia stream. Catalonia. Spain,386,NA,NA,3,n,y,y,n,ea,ea,ea,NA,NA,0.4263157895,3.7525952685617723
